Zipcode,CountTaxReturns2016,CountDependents2016,AdjGrossIncome2016,TotalIncome2016,CapGains2016,TaxesPaid2016
61529,1380,890,84742,86097,1789,3083
61530,2920,1840,197178,200412,5633,7782
61531,1540,940,78585,79437,1460,1755
61532,230,140,10233,10361,0,0
61533,1130,570,65288,65876,606,2132
61534,800,400,47867,48894,414,1276
61535,830,510,78102,78965,1370,3982
61536,1550,760,101917,103098,2914,4198
61537,1320,700,65535,66552,729,1258
61540,1380,650,72826,73512,1027,1807
61542,1580,810,79196,80033,1228,1234
61544,330,170,15243,15338,44,162
61545,310,170,17845,18175,119,574
61546,1940,1060,108162,109683,1729,2864
61547,1830,1130,145267,146439,1597,6700
61548,5830,4030,517378,523910,15273,28417
61550,8860,5260,782106,791809,21308,39286
61554,19670,10860,990810,999446,16813,27755
61559,1590,1010,113321,115707,1570,5156
61560,320,130,20128,20385,196,660
61561,1300,820,92064,94393,2948,3671
61565,700,390,43362,44338,445,1376
61567,270,130,11381,11432,0,134
61568,2190,1410,176490,179323,3489,7273
61569,560,300,43977,44589,391,1640
61570,870,510,44219,44829,680,1128
61571,11400,7530,836198,844394,14205,38381
61572,490,250,24550,24969,109,591
61602,410,90,48471,49038,1724,2004
61603,7160,6060,219351,220958,1170,2824
61604,14290,8590,590719,596260,7145,13189
61605,5750,5840,127804,128560,92,664
61606,2240,1260,104057,105462,1788,3139
61607,5530,2700,302621,305201,4918,9334
61610,2550,1380,93157,93572,346,1254
61611,12170,5970,724283,731281,12208,28480
61614,14660,6920,1076641,1089594,47157,45405
61615,11950,6790,1182632,1195486,43635,59606
61616,3220,1430,187391,188912,5381,7042
61701,17200,8860,884813,896072,29333,29650
61704,18320,12550,1633913,1653322,49608,86769
61705,6400,4830,655176,664296,16363,39862
61720,110,70,5833,6125,0,109
61721,270,160,14974,15343,156,326
61722,260,160,14756,15329,49,354
61723,1150,660,63353,64336,800,1962
61724,210,110,12579,12794,76,155
61725,800,530,59969,61019,1571,2923
61726,1240,710,65448,67153,1058,1833
61727,4650,2660,258414,262023,3836,7254
61728,630,370,37687,38675,162,1059
61729,520,360,47234,48224,591,3183
61730,170,80,9629,9697,31,300
61731,110,60,6912,6982,0,0
61732,1030,620,71481,72740,2077,2822
61733,550,300,34560,35015,419,1295
61734,1300,780,73519,74506,754,2097
61735,170,80,10898,10939,104,397
61736,890,630,78887,80385,1969,4103
61737,270,120,17205,17545,23,632
61738,2010,1270,140127,142285,2416,5867
61739,2370,1430,147700,153070,4230,5639
61740,710,390,43559,44925,733,1373
61741,810,600,44551,46008,1199,1457
61742,560,390,53644,54194,485,2728
61743,130,50,9088,9481,0,165
61744,940,680,58747,60146,1258,2001
61745,2040,1440,140558,142373,1704,6910
61747,700,410,45836,46652,959,1659
61748,1390,830,148144,150163,3496,8173
61749,270,110,12936,13108,84,142
61752,2030,1210,138292,140704,1857,5683
61753,1400,870,93137,94921,2366,4252
61754,590,310,35512,36266,238,1116
61755,2070,1360,140341,142336,1565,5399
61756,1080,660,68967,70285,1828,2229
61759,740,390,46846,47791,1203,1649
61760,1190,700,65058,66444,836,1764
61761,19690,11170,1230621,1244542,29611,56215
61764,5970,3220,316267,322131,5125,10294
61769,290,150,12987,13278,64,287
61770,520,300,27734,28461,171,534
61771,430,300,27190,27747,165,1092
61772,210,90,12312,12522,44,470
61773,240,140,10722,10873,24,173
61774,470,260,27262,27770,422,957
61775,150,120,8607,8965,33,240
61776,690,390,57530,58568,1567,2773
61777,470,250,27426,28013,231,725
61778,310,150,16109,16352,28,270
61801,9100,3400,469334,475831,18606,17913
61802,9370,5300,502075,508777,14829,18560
61810,160,100,10085,10319,16,228
61811,320,190,15465,15581,90,318
61812,170,70,8182,8339,0,0
61813,880,450,43324,44011,434,709
61814,560,310,32722,33051,255,820
61816,230,120,14000,14334,61,327
61817,1180,690,65267,65972,381,1738
61818,790,500,41168,41607,270,605
61820,9970,4340,451955,458043,16325,11361
61821,14730,8610,961140,972324,35880,37600
61822,11330,6700,1100311,1115718,59461,59412
61830,240,130,13296,13460,0,328
61832,14810,10420,616929,623096,11436,12843
61833,980,480,34330,34524,24,221
61834,3150,1670,199919,202604,5091,5993
61839,290,160,14945,15149,147,332
61840,350,200,29022,29437,268,1435
61841,610,380,35530,36184,71,881
61842,1400,760,78602,80153,721,2308
61843,1190,780,67953,69215,1034,2193
61844,460,210,30524,31025,1550,871
61845,190,110,10860,11197,11,273
61846,2100,1310,89439,90240,296,1329
61847,570,310,34551,35119,231,1063
61849,880,470,55074,56286,393,1921
61850,220,130,11040,11163,24,0
61851,220,100,12099,12198,31,225
61852,120,60,5488,5505,0,115
61853,6200,4620,519361,527138,18089,27290
61854,740,360,43812,44510,421,1371
61856,3810,2180,278910,282910,10818,11001
61858,1450,810,78359,78882,1100,1831
61859,580,320,35457,35996,117,995
61862,240,150,12476,12819,35,251
61863,430,220,26401,26741,150,624
61864,860,530,60487,61797,1121,2360
61865,630,340,30137,30644,107,575
61866,6530,5030,257979,260522,5096,4765
61870,530,330,23753,24074,11,234
61872,350,190,20703,21155,384,513
61873,2900,1910,198584,201290,3377,8377
61874,3640,1950,272044,275903,7187,12079
61875,370,240,29549,30345,1023,1478
61876,310,210,16846,17020,130,315
61877,810,480,49334,49916,1007,1448
61878,720,330,35047,35332,212,616
61880,2060,1310,123732,125833,1654,4515
61882,300,180,17524,17729,19,494
61883,2170,1230,92979,93835,359,1071
61884,600,330,53767,54499,1033,1886
61910,2090,1730,112282,114634,1830,2535
61911,2180,1640,124101,127247,3752,3489
61912,610,310,31513,32218,392,583
61913,770,420,41431,41925,264,754
61914,910,500,45263,45960,415,1071
61917,270,140,14167,14493,59,254
61919,380,190,24301,24678,328,773
61920,8450,4170,464964,472174,9875,13817
61924,990,470,52756,53749,811,1276
61925,450,300,30826,31213,171,1028
61928,340,170,15701,15945,158,237
61929,360,220,17015,17196,72,215
61930,240,120,12058,12177,45,123
61931,540,390,26971,27468,325,490
61932,210,80,10684,10843,17,0
61933,470,280,22537,22981,129,345
61937,910,610,46987,47715,890,884
61938,10060,5430,529172,536851,15588,14517
61942,530,250,28103,28875,192,489
61943,690,340,37542,38234,1362,617
61944,5620,3150,281553,286081,7820,6151
61951,3750,2220,235424,240663,3616,7663
61953,3080,1730,173492,176857,3787,4984
61956,1400,790,68260,69320,1046,1280
61957,860,460,40630,41396,320,624
62001,840,440,57465,58040,1572,2368
62002,14200,8560,686817,693911,10923,21354
62006,240,170,14096,14226,159,276
62009,760,500,34804,34974,361,402
62010,5210,2790,309846,312582,7166,12788
62011,110,70,4738,4738,0,0
62012,3100,1730,186569,188098,2960,6729
62013,260,120,12633,12810,218,244
62014,1800,1030,91901,92887,1369,2377
62015,240,110,13876,14069,55,182
62016,1760,1010,86228,87853,2511,1771
62017,500,280,22362,22513,102,345
62018,1450,1040,49297,49539,75,482
62019,210,90,10520,10567,62,107
62021,430,220,31299,31617,139,1239
62022,560,290,30794,31081,509,1013
62024,4380,2390,200748,202223,1711,4440
62025,15180,8490,1307862,1327487,61163,72076
62027,210,90,9031,9140,59,91
62028,420,220,21406,21530,57,578
62031,450,250,20641,20886,244,395
62032,330,200,16132,16352,31,241
62033,2060,1270,102958,103945,1353,1792
62034,6740,4060,549626,556456,15533,30945
62035,7750,3890,519498,526442,19208,21394
62036,320,150,17718,17903,157,579
62037,890,440,54130,54667,780,2212
62040,19480,11750,855247,861134,6453,19476
62044,880,530,43423,44441,1572,785
62045,200,110,9555,9655,78,219
62047,700,460,37512,38013,274,1002
62048,600,330,23619,23722,15,232
62049,2920,1580,161838,163942,3297,4040
62050,180,100,7107,7143,0,0
62051,400,210,18607,18859,13,352
62052,5630,3290,292351,296386,5877,9359
62053,280,150,12640,12694,63,283
62054,340,220,14531,14625,429,209
62056,4010,2330,205113,208301,5475,5731
62060,1720,1340,50343,50548,66,589
62061,830,410,54282,54992,868,2369
62062,4010,1990,326085,329586,6309,18297
62063,520,310,26360,26693,204,615
62067,1180,650,79902,80730,1376,3577
62069,1480,760,73554,74143,1320,1435
62074,500,290,28430,28839,330,916
62075,1490,890,74352,76145,990,1193
62079,140,80,7381,7424,0,222
62080,1010,630,42930,43524,327,756
62081,130,50,6184,6215,0,0
62082,1130,700,47408,48160,700,647
62083,110,70,5471,5641,0,0
62084,730,410,30829,30940,150,401
62086,590,370,27806,28057,95,686
62087,870,590,30118,30205,1,283
62088,3130,1760,170843,172388,2493,4296
62090,410,350,11145,11182,0,139
62091,150,80,8434,8512,212,122
62092,1180,660,48344,48838,194,611
62094,450,260,19697,19972,65,203
62095,5130,2700,230840,232541,2381,5314
62097,1380,780,91171,92112,893,3933
62201,2320,2980,54209,54656,59,310
62203,2810,2190,82902,83422,66,1124
62204,2210,2170,46165,46565,-10,421
62205,3090,2450,82945,83469,49,972
62206,5710,5160,159593,160633,291,1923
62207,2840,2750,69894,70405,-24,774
62208,8790,4640,479903,484353,7837,18144
62214,540,280,34513,35627,1962,1082
62215,880,630,57312,57893,784,2404
62216,1270,840,95538,97131,1988,4098
62217,370,180,16305,16425,142,215
62218,750,500,50585,51728,1114,1928
62220,8970,5370,493115,498156,8327,17814
62221,13380,8400,829073,838661,13343,36053
62223,8580,4570,672600,681368,102268,28470
62225,1990,2260,103124,103938,1131,873
62226,14260,8160,870893,880203,28244,34759
62230,3360,1830,212340,216579,7343,8319
62231,3520,1810,212555,216327,3573,6709
62232,3230,2120,183243,185292,5553,7598
62233,2820,1610,152710,153969,2320,2905
62234,15940,9030,865039,873017,13387,30504
62236,6560,4000,592752,600226,17919,33962
62237,1170,620,55721,56411,572,1159
62238,290,160,10613,10657,0,154
62239,2270,1300,100423,101019,866,2325
62240,760,430,33974,34131,184,681
62241,490,270,24649,24768,163,405
62242,620,370,32254,32759,514,580
62243,2880,1600,199355,202063,3576,9345
62244,490,290,34474,35069,303,1364
62245,920,490,57915,58536,980,2195
62246,3680,2060,200508,204012,6663,7924
62249,7860,4440,540826,548358,21947,25506
62250,230,130,10943,11028,9,151
62253,300,150,12382,12502,100,175
62254,2540,1300,163084,165380,2737,6765
62255,510,290,21934,22225,77,526
62257,1300,800,65197,66378,588,1400
62258,4620,3180,295528,298533,4323,12098
62260,3700,1910,270700,273990,9148,13826
62262,740,450,33126,33476,564,653
62263,2560,1370,157172,160723,4515,5715
62264,1580,840,90169,91195,712,2945
62265,2040,1230,121623,123051,2070,4207
62268,380,210,20598,21088,465,535
62269,16150,10810,1249062,1262928,27993,61264
62271,1060,600,67295,68753,1250,2319
62272,670,460,26554,26837,296,315
62274,2780,1460,142184,144222,3536,2992
62275,1630,940,90936,92331,1858,3124
62277,620,360,29334,29685,263,409
62278,3270,1850,200811,203820,4266,6679
62280,160,100,9623,9662,0,160
62281,1250,840,100037,101128,1303,5643
62284,260,140,12059,12168,65,239
62285,2200,1380,183580,186524,3299,10016
62286,2750,1570,129592,131067,1939,2727
62288,1390,730,72473,73223,1012,1623
62293,2320,1300,151533,153558,3567,5946
62294,7000,4490,497842,502980,7501,25163
62295,690,490,41476,41943,163,1704
62297,160,90,8119,8119,0,127
62298,8460,4590,605388,612206,20599,28878
62301,15080,8290,718651,727313,24093,16861
62305,9290,5100,692907,704193,23251,27529
62311,410,220,20387,20699,362,183
62312,900,520,41219,41841,1087,705
62313,170,100,8823,8967,648,136
62314,270,160,11559,11661,119,222
62316,290,190,13617,13951,495,120
62320,1020,600,51294,52271,715,1223
62321,1890,990,103251,106135,4626,2237
62323,110,60,5336,5372,63,0
62324,580,400,26194,26537,425,264
62325,180,120,8389,8480,47,139
62326,1080,510,47794,48379,1365,906
62330,820,390,39637,40129,779,588
62338,720,400,42786,43660,1154,1073
62339,410,270,20531,20914,116,294
62340,760,460,36911,37601,963,825
62341,1650,870,87242,88358,2003,1814
62343,330,190,14997,15378,140,215
62345,140,90,6727,6797,0,0
62346,110,40,4806,4929,0,0
62347,1060,700,56745,57911,2139,1195
62349,290,160,14139,14342,87,175
62351,850,480,44296,45130,825,930
62353,1690,900,86755,88320,1740,1980
62354,650,360,36389,37144,1154,1411
62355,310,230,12861,13009,183,188
62356,220,120,9759,9947,32,179
62357,110,70,4330,4330,0,0
62358,350,190,16710,16979,133,272
62360,830,480,41325,41958,975,1103
62361,200,140,8695,8790,86,131
62363,2610,1500,136793,139211,3822,3448
62365,260,160,13083,13190,82,166
62366,600,410,24997,25233,122,424
62367,510,340,18646,19031,325,250
62370,180,100,7908,8029,17,192
62373,150,70,8272,8427,92,174
62374,150,70,6950,7002,71,0
62375,150,80,8929,9041,126,123
62376,600,380,31959,32664,1708,745
62378,420,220,20954,21175,121,337
62379,930,510,45066,45856,1134,779
62380,160,100,6748,6896,0,0
62401,9830,5500,620757,632882,45232,21950
62410,420,300,21732,21905,182,398
62411,2130,1240,105003,106953,3044,2432
62413,190,110,10465,10630,239,167
62414,860,440,37069,37570,737,655
62417,1310,800,58271,58948,515,763
62418,910,550,42297,43130,388,899
62419,170,90,7167,7287,0,0
62420,2030,1160,104143,106320,1995,2192
62421,330,190,17975,18351,237,307
62422,490,290,20957,21225,89,309
62423,300,190,17735,17878,44,419
62424,1070,800,58867,60634,1171,1412
62425,280,150,12546,12890,164,188
62426,440,210,18636,18743,100,274
62427,750,380,38808,39269,560,777
62428,1420,730,65232,65969,670,1008
62431,460,330,20965,21209,54,364
62432,250,150,11670,12079,58,146
62433,440,240,24880,25142,135,576
62434,180,80,7582,7762,43,0
62436,310,190,14188,14329,70,269
62438,150,100,7514,7574,0,0
62439,3420,1860,164433,166589,4124,3526
62440,560,310,33769,34097,398,796
62441,3450,1940,184626,188077,3668,5335
62442,1100,630,51803,52809,439,907
62443,740,410,34303,35004,374,700
62444,180,90,8081,8199,0,137
62445,430,270,21396,22014,255,347
62446,180,100,8580,8809,18,173
62447,1480,810,74957,75968,1335,1776
62448,2720,1560,144896,148325,4474,3557
62449,1430,810,71479,72697,892,1683
62450,5620,3160,267149,272021,7520,6732
62451,980,520,47173,47789,619,770
62452,190,80,8064,8272,47,0
62454,4810,2530,276869,280107,5864,6968
62458,1020,620,43379,44238,1547,879
62460,480,290,24305,24532,57,428
62461,440,210,25878,26490,1745,524
62462,570,360,30811,32068,1191,758
62463,590,350,27571,28279,410,556
62465,430,240,22713,23358,273,471
62466,990,650,46499,47407,436,692
62467,1920,1170,141436,146289,8288,4308
62468,1160,680,58662,59523,1247,1061
62469,210,140,9945,10054,11,188
62471,3870,2260,190235,192352,6820,4801
62473,710,430,33717,34284,256,642
62474,360,200,16434,16675,130,238
62475,160,90,8112,8407,197,0
62476,710,390,33752,34247,834,409
62477,400,230,20251,20657,318,355
62478,160,110,9255,9415,10,217
62479,410,260,20076,20801,133,331
62480,300,150,12255,12414,67,103
62481,160,100,8873,9092,0,111
62501,1190,610,74971,75983,661,2535
62510,770,400,40486,41441,427,665
62512,240,140,13927,14224,46,291
62513,800,510,41660,42374,829,883
62515,430,250,24937,25328,344,626
62517,110,70,3138,3138,0,0
62518,190,110,10468,10700,0,155
62520,760,360,46198,46619,512,1394
62521,16570,9130,978211,992034,20652,35881
62522,6100,3910,289651,293432,6216,6932
62523,130,60,4395,4439,0,0
62526,14660,8590,661495,668312,9491,15735
62530,780,390,42874,43485,516,905
62531,860,420,48849,49642,480,1100
62533,470,210,29204,29890,343,764
62534,520,230,26908,27348,288,476
62535,1730,1250,207339,210750,4973,11266
62536,470,240,36904,37287,916,1522
62538,150,80,8963,9177,0,0
62539,630,390,35578,36281,427,734
62543,250,120,13279,13384,65,246
62544,840,480,50242,51346,914,1379
62545,630,340,37935,38179,257,1143
62546,750,440,42100,43034,614,770
62547,340,180,20513,20664,123,335
62548,1060,600,66345,68007,1334,1704
62549,2960,2000,213035,216007,3464,8412
62550,1300,770,76384,77997,930,1976
62551,390,220,17976,18214,41,342
62553,200,110,9283,9392,28,133
62554,780,460,50924,51305,990,1704
62555,250,120,13594,13813,8,228
62556,170,120,8926,9017,0,145
62557,3180,1860,149579,152373,2678,2962
62558,1720,1010,109629,111207,1883,3258
62560,680,360,38551,39431,255,974
62561,2570,1500,140859,142194,1818,3545
62563,2880,1920,246814,251588,6669,12051
62565,3520,1790,182773,185804,4790,4305
62567,560,310,27883,28341,164,384
62568,7090,3720,377334,382780,8559,8699
62571,560,350,26574,26932,124,392
62572,250,180,13764,13924,153,324
62573,700,420,38674,39181,313,966
62601,210,100,15485,15853,104,355
62611,480,240,28249,29063,1516,658
62612,930,510,50532,51264,221,1091
62613,1890,1230,117287,118739,1742,3950
62615,2710,1720,150977,152942,2970,4085
62617,300,140,13517,13633,36,220
62618,3580,3090,147744,150246,2462,2257
62621,540,290,29083,29387,602,444
62624,230,120,10904,11013,0,113
62625,490,250,38048,38406,450,1572
62626,3630,2020,200273,203933,7242,5403
62627,460,260,24022,24314,113,343
62628,420,200,19803,20256,215,302
62629,6830,4590,541117,547921,8740,25651
62630,230,150,11604,11792,15,194
62631,140,90,8900,8999,0,195
62633,280,150,17501,17794,286,388
62634,410,210,27992,28610,1088,864
62635,360,230,21018,21546,194,575
62638,630,370,38254,39082,1146,896
62639,130,80,6956,7090,0,152
62640,1630,930,84900,86128,915,2336
62642,680,350,36647,37252,551,611
62643,250,150,11178,11336,23,134
62644,2240,1150,112259,114046,2832,2557
62649,220,110,11305,11462,97,173
62650,11360,5970,607439,618706,23618,16939
62655,240,120,10189,10288,8,0
62656,7770,4180,390468,396262,6679,9961
62661,600,360,36015,36329,245,849
62664,1370,700,69208,70432,1005,1386
62665,640,340,26149,26349,235,269
62666,290,140,15986,16283,6,302
62667,230,140,14368,14722,69,240
62668,670,350,35827,36385,859,729
62670,1550,910,104052,105852,1618,4030
62671,290,160,16018,16529,101,324
62673,240,140,12051,12125,58,175
62674,630,350,29081,29465,834,463
62675,2940,1490,198981,201627,7642,7285
62677,1350,730,99805,101755,3600,3898
62681,2400,1260,124333,126596,2567,2733
62682,390,240,19800,20291,10,358
62684,2520,1650,206258,208805,4183,10039
62685,860,480,45048,45785,561,960
62688,360,160,19465,19741,97,405
62690,1850,1050,87739,88712,748,1676
62691,1110,550,60374,61332,955,1451
62692,990,560,54195,55303,1182,1157
62693,880,540,60251,60955,989,2291
62694,1490,800,80798,82396,2626,1492
62701,390,40,21726,21906,518,402
62702,17210,9100,714885,722484,9271,14420
62703,13900,8850,511414,515735,4500,8707
62704,20860,9280,1445934,1471625,47447,58603
62707,3830,1800,242790,245457,4069,8404
62711,8910,4570,996884,1016474,34194,60696
62712,5240,2850,500827,508468,21544,26320
